minbound,shape,unit
-37.8,36,4.2
-100.8,21,4.2
0,12,3.2

IX,IY,IZ,value
4,9,10,0.479807
4,9,11,0.456686
4,10,0,1
4,10,1,0.562042
4,10,2,0.55805
4,10,3,0.551476
4,10,4,0.54243
4,10,5,0.531056
4,10,6,0.517518
4,10,7,0.501993
4,10,8,0.484661
4,10,9,0.465696
4,10,10,0.445268
4,10,11,0.423531
4,11,0,1
4,11,1,0.517333
4,11,2,0.513707
4,11,3,0.507725
4,11,4,0.499469
4,11,5,0.48905
4,11,6,0.476598
4,11,7,0.462253
4,11,8,0.446163
4,11,9,0.428475
4,11,10,0.409332
4,11,11,0.388872
4,12,0,1
4,12,1,0.472589
4,12,2,0.469269
4,12,3,0.463782
4,12,4,0.456193
4,12,5,0.446588
4,12,6,0.435071
4,12,7,0.421755
4,12,8,0.406763
4,12,9,0.390216
4,12,10,0.372239
4,12,11,0.352951
4,13,0,1
4,13,1,0.427818
4,13,2,0.424757
4,13,3,0.41969
4,13,4,0.412671
4,13,5,0.403767
4,13,6,0.393062
4,13,7,0.380649
4,13,8,0.366628
4,13,9,0.351104
4,13,10,0.334183
4,13,11,0.315966
4,14,0,1
4,14,1,0.383047
4,14,2,0.380207
4,14,3,0.375502
4,14,4,0.368973
4,14,5,0.360678
4,14,6,0.350683
4,14,7,0.339065
4,14,8,0.325909
4,14,9,0.311303
4,14,10,0.295336
4,14,11,0.278099
4,15,0,1
4,15,1,0.338427
4,15,2,0.335778
4,15,3,0.331385
4,15,4,0.325284
4,15,5,0.317519
4,15,6,0.308147
4,15,7,0.297232
4,15,8,0.284845
4,15,9,0.271061
4,15,10,0.255957
4,15,11,0.239613
4,16,0,1
4,16,1,0.29377
4,16,2,0.291288
4,16,3,0.287169
4,16,4,0.281443
4,16,5,0.274147
4,16,6,0.265328
4,16,7,0.25504
4,16,8,0.243344
4,16,9,0.230303
4,16,10,0.215984
4,16,11,0.200456
4,17,0,1
4,17,1,0.249083
4,17,2,0.246747
4,17,3,0.242871
4,17,4,0.237477
4,17,5,0.230598
4,17,6,0.222273
4,17,7,0.212548
4,17,8,0.201473
4,17,9,0.189105
4,17,10,0.175502
4,17,11,0.160722
4,18,0,1
4,18,1,0.20437
4,18,2,0.202165
4,18,3,0.198505
4,18,4,0.193408
4,18,5,0.186901
4,18,6,0.179019
4,18,7,0.1698
4,18,8,0.159289
4,18,9,0.147533
4,18,10,0.134582
4,18,11,0.12049
4,19,0,1
4,19,1,0.159636
4,19,2,0.157548
4,19,3,0.154081
4,19,4,0.14925
4,19,5,0.143079
4,19,6,0.135596
4,19,7,0.126836
4,19,8,0.116835
