minbound,shape,unit
-37.8,36,4.2
-100.8,21,4.2
0,12,3.2

IX,IY,IZ,value
4,6,4,0.591174
4,6,5,0.582236
4,6,6,0.571566
4,6,7,0.559288
4,6,8,0.545533
4,6,9,0.530432
4,6,10,0.514108
4,6,11,0.496682
4,7,0,1
4,7,1,0.573022
4,7,2,0.570148
4,7,3,0.5654
4,7,4,0.558839
4,7,5,0.550543
4,7,6,0.540608
4,7,7,0.529137
4,7,8,0.516239
4,7,9,0.502025
4,7,10,0.486604
4,7,11,0.470082
4,8,0,1
4,8,1,0.538889
4,8,2,0.536226
4,8,3,0.531822
4,8,4,0.525725
4,8,5,0.518
4,8,6,0.508723
4,8,7,0.497979
4,8,8,0.485862
4,8,9,0.472466
4,8,10,0.457885
4,8,11,0.442213
4,9,0,1
4,9,1,0.504254
4,9,2,0.501776
4,9,3,0.497674
4,9,4,0.491987
4,9,5,0.484767
4,9,6,0.476078
4,9,7,0.465991
4,9,8,0.454584
4,9,9,0.441938
4,9,10,0.428135
4,9,11,0.413257
4,10,0,1
4,10,1,0.469214
4,10,2,0.466899
4,10,3,0.463064
4,10,4,0.457739
4,10,5,0.45097
4,10,6,0.442807
4,10,7,0.433312
4,10,8,0.422551
4,10,9,0.410592
4,10,10,0.397506
4,10,11,0.383367
4,11,0,1
4,11,1,0.433845
4,11,2,0.431675
4,11,3,0.428075
4,11,4,0.423074
4,11,5,0.416706
4,11,6,0.409017
4,11,7,0.400057
4,11,8,0.389881
4,11,9,0.37855
4,11,10,0.366126
4,11,11,0.352672
4,12,0,1
4,12,1,0.398206
4,12,2,0.396163
4,12,3,0.392774
4,12,4,0.388061
4,12,5,0.382054
4,12,6,0.374791
4,12,7,0.366314
4,12,8,0.356672
4,12,9,0.345917
4,12,10,0.334101
4,12,11,0.321281
4,13,0,1
4,13,1,0.36234
4,13,2,0.360412
4,13,3,0.357212
4,13,4,0.352758
4,13,5,0.347075
4,13,6,0.340197
4,13,7,0.332159
4,13,8,0.323004
4,13,9,0.312775
4,13,10,0.30152
4,13,11,0.289287
4,14,0,1
4,14,1,0.326285
4,14,2,0.32446
4,14,3,0.321429
4,14,4,0.317208
4,14,5,0.31182
4,14,6,0.30529
4,14,7,0.297652
4,14,8,0.288941
4,14,9,0.279195
4,14,10,0.268456
4,14,11,0.256768
4,15,0,1
4,15,1,0.29007
4,15,2,0.288337
4,15,3,0.28546
4,15,4,0.28145
4,15,5,0.276328
4,15,6,0.270116
4,15,7,0.262842
4,15,8,0.254537
4,15,9,0.245235
4,15,10,0.234973
4,15,11,0.223789
4,16,0,1
4,16,1,0.253717
4,16,2,0.252068
4,16,3,0.24933
4,16,4,0.245512
4,16,5,0.240632
4,16,6,0.23471
4,16,7,0.227769
4,16,8,0.219838
4,16,9,0.210945
4,16,10,0.201123
4,16,11,0.190406
4,17,0,1
4,17,1,0.217245
4,17,2,0.215674
4,17,3,0.213062
4,17,4,0.209419
4,17,5,0.204761
4,17,6,0.199104
4,17,7,0.192469
4,17,8,0.184881
4,17,9,0.176366
4,17,10,0.166951
4,17,11,0.156669
4,18,0,1
4,18,1,0.180672
4,18,2,0.17917
4,18,3,0.176674
4,18,4,0.173192
4,18,5,0.168736
4,18,6,0.163323
4,18,7,0.15697
4,18,8,0.149698
4,18,9,0.141532
4,18,10,0.132496
4,18,11,0.122616
4,19,0,1
4,19,1,0.144009
4,19,2,0.142571
4,19,3,0.140181
4,19,4,0.136846
4,19,5,0.132577
4,19,6,0.127388
4,19,7,0.121295
4,19,8,0.114316
4,19,9,0.106473
4,19,10,0.0977882
4,19,11,0.088285
4,20,0,1
4,20,1,0.107267
4,20,2,0.105889
4,20,3,0.103597
4,20,4,0.100398
4,20,5,0.0963009
4,20,6,0.0913188
4,20,7,0.0854659
4,20,8,0.0787587
4,20,9,0.0712158
4,20,10,0.0628573
4,20,11,0.0537049
5,0,0,1
5,0,1,1
5,0,2,1
5,0,3,1
5,0,4,1
5,0,5,1
5,0,6,1
5,0,7,1
5,0,8,1
5,0,9,1
5,0,10,1
5,0,11,1
5,1,0,1
5,1,1,1
5,1,2,1
5,1,3,1
5,1,4,1
5,1,5,1
5,1,6,1
5,1,7,1
5,1,8,1
5,1,9,1
5,1,10,1
5,1,11,1
5,2,0,1
5,2,1,0.702651
5,2,2,0.698538
5,2,3,0.691806
5,2,4,0.682621
5,2,5,0.671188
5,2,6,0.657733
5,2,7,0.642484
